run_datetime,ticker,display_name,asset_icon,asset_sector,asset_field,asset_logo_src,asset_type,company_group,model_type,start_date,prediction_horizon,signal_threshold_percent,transaction_cost,decision,test_accuracy_percent,test_precision_percent,test_recall_percent,test_f1_percent,walk_forward_accuracy_mean_percent,walk_forward_accuracy_std_percent,walk_forward_precision_mean_percent,walk_forward_recall_mean_percent,walk_forward_f1_mean_percent,strategy_total_return_percent,strategy_annual_return_percent,strategy_annual_volatility_percent,strategy_sharpe,strategy_max_drawdown_percent,strategy_win_rate_percent,buy_hold_total_return_percent,buy_hold_annual_return_percent,buy_hold_annual_volatility_percent,buy_hold_sharpe,buy_hold_max_drawdown_percent,buy_hold_win_rate_percent,signal_accuracy_rate_percent,latest_close,latest_probability_up_percent,predicted_return_5d_percent,predicted_price_5d,predicted_price_change_5d,recent_high_gap_percent,latest_signal,latest_position,data_rows_used
2026-05-13 15:12:16,NET,NET,🏢,Technology,Software - Infrastructure,https://www.google.com/s2/favicons?domain=cloudflare.com&sz=128,Stock,Resto,random_forest,2015-01-01,5,55,0.001,Watch,54.91525423728814,60.93023255813953,72.77777777777777,66.32911392405063,52.57142857142857,5.931723142721618,54.220443431854505,71.95600318758582,58.88813695542581,20.483445738888804,17.318452385460038,36.100136361893114,0.47973371102667617,-32.897750030436356,29.591836734693878,72.93217136548924,59.91659653091883,55.8736554843467,1.0723586278994184,-36.75878384862315,56.12244897959183,54.91525423728814,188.94000244140625,53.669896864609235,2.661796206699596,193.96920025932974,5.029197817923489,-26.422369969915003,0,0,1675
2026-05-13 15:10:57,AMD,AMD,🏢,Technology,Semiconductors,https://www.google.com/s2/favicons?domain=amd.com&sz=128,Stock,Empresas Importantes,random_forest,2015-01-01,5,55,0.001,Watch,45.38606403013183,50.70422535211267,48.97959183673469,49.82698961937716,48.28054298642533,3.629089039780595,54.327820677378966,52.276057615547764,51.16089992416475,-18.66436032885721,-9.355574498670826,13.1722140624402,-0.710250718240884,-29.729693155520508,4.905660377358491,135.90102621610674,50.39122099102396,58.068255265462795,0.8677929233564401,-57.48532494558941,52.075471698113205,45.38606403013183,446.6950988769531,51.30538258413807,2.3213209075603274,457.0643256002311,10.369226723277961,-2.6362626567061564,0,0,2857
2026-05-13 15:11:27,VRT,VRT,🏢,Industrials,Electrical Equipment & Parts,https://www.google.com/s2/favicons?domain=vertiv.com&sz=128,Stock,Resto,random_forest,2015-01-01,5,55,0.001,Watch,45.01424501424501,55.367231638418076,46.22641509433962,50.38560411311054,45.63573883161512,5.264577893751899,64.17548804000054,51.28240793976114,44.812047682042326,16.982507026922853,11.955920629276374,14.055264314272813,0.8506364848034481,-10.239222657464286,3.428571428571429,195.41251969469627,118.12668831800023,68.49232836330611,1.7246703556552634,-61.277374515990424,54.85714285714286,45.01424501424501,367.9100036621094,54.54542984780577,1.8639989596032969,374.7678423026475,6.857838640538148,-0.0027206363502063624,0,0,1955
2026-05-13 15:10:08,NVDA,NVDA,🏢,Technology,Semiconductors,https://www.google.com/s2/favicons?domain=nvidia.com&sz=128,Stock,Empresas Importantes,random_forest,2015-01-01,5,55,0.001,Watch,44.44444444444444,51.66051660516605,46.05263157894737,48.69565217391305,47.87330316742081,2.2201937421442697,57.23910843563249,52.28216529629523,53.36383342915565,23.733457414269267,10.656013814408173,14.425600793293055,0.7386876960689575,-11.663147941171959,7.735849056603773,118.88729022027849,45.13268842738005,48.83534789226572,0.9241807497091246,-36.88102640330234,53.39622641509434,44.44444444444444,227.52000427246094,50.45396232251208,1.2929553104793439,230.46173625010456,2.9417319776436273,0.0,0,0,2857
2026-05-13 15:11:13,ANET,ANET,🏢,Technology,Computer Hardware,https://www.google.com/s2/favicons?domain=arista.com&sz=128,Stock,Resto,random_forest,2015-01-01,5,55,0.001,Watch,51.03578154425612,55.9748427672956,59.73154362416108,57.7922077922078,49.23076923076923,3.6536885498979808,55.54717252204917,56.69525816134702,55.87737396013135,37.44320099501919,16.325171508491287,25.80372506187437,0.6326672396851772,-40.92254306487389,12.830188679245284,92.54991497033573,36.550187514276054,52.488261393592204,0.6963497464737539,-50.41596124253693,55.84905660377358,51.03578154425612,145.8000030517578,53.06750859700781,1.0081977836795435,147.26995545113036,1.469952399372545,-17.96544952644352,0,0,2857
2026-05-13 15:14:44,AIQ,AIQ,📈,ETF,Exchange Traded Fund,,ETF,Resto,random_forest,2015-01-01,5,55,0.001,Watch,55.67867036011081,61.254612546125465,75.1131221719457,67.47967479674797,49.93333333333333,7.293071293281652,58.481607165241215,55.036292406087505,52.41236985904052,36.13706452705037,24.103339268467483,15.238444739849765,1.5817453604983258,-8.323540733717849,15.277777777777779,55.60688107356293,36.27624506438565,26.360156227297693,1.3761771649448415,-26.350246427982903,55.27777777777778,55.67867036011081,61.834999084472656,51.34061872526271,0.5589921813779675,62.18065189470999,0.34565281023733263,-1.614955313111699,0,0,2009
2026-05-13 15:14:49,VGT,VGT,📈,ETF,Exchange Traded Fund,,ETF,Resto,random_forest,2015-01-01,5,55,0.001,Watch,51.03578154425612,60.16260162601627,47.74193548387097,53.23741007194245,56.60633484162896,3.4064615457222462,65.94511133678138,60.2861177003672,62.03263748670336,22.20905958390471,10.005703446888493,11.629531644778112,0.8603702842479687,-5.832591447137059,5.849056603773585,68.19651009981467,28.04705167118735,25.403442093991984,1.104065014788708,-27.22877847419185,59.81132075471698,51.03578154425612,113.13009643554688,51.86910485529535,0.48958974451631476,113.68396978565673,0.5538733501098534,-0.5187344168343655,0,0,2857
2026-05-13 15:11:08,ASML,ASML,🏢,Technology,Semiconductor Equipment & Materials,https://www.google.com/s2/favicons?domain=asml.com&sz=128,Stock,Empresas Importantes,random_forest,2015-01-01,5,55,0.001,Watch,52.35404896421846,56.934306569343065,53.608247422680414,55.2212389380531,49.95475113122172,3.7120623171029274,55.988357543590105,60.123606695859756,57.70774845180503,48.50062077256243,20.684621230277966,24.529864732952497,0.8432423682504463,-11.96636599807599,13.018867924528301,60.867060631432764,25.3629707715328,43.99929432017688,0.5764403989520812,-45.48233721369764,53.77358490566038,52.35404896421846,1545.6099853515625,52.68447824526346,0.46097424791979486,1552.7348493573102,7.124864005747668,-2.915166493531429,0,0,2857
2026-05-13 15:14:55,ARKK,ARKK,📈,ETF,Exchange Traded Fund,,ETF,Resto,random_forest,2015-01-01,5,55,0.001,Watch,53.86064030131826,56.00907029478458,82.88590604026845,66.84709066305818,49.04977375565611,7.1534010926208005,54.23391913796792,65.22064846144288,55.75061375951803,61.31658216449558,25.52941141149896,15.308462693066737,1.6676665660923176,-9.183485526756563,10.566037735849058,58.36816284787005,24.433244553511567,40.35900475422488,0.6053975984369099,-39.55535608681032,52.83018867924528,53.86064030131826,78.12999725341797,53.50961150292183,0.4586545850630542,78.4883440681304,0.35834681471243357,-2.374111651705313,0,0,2857
2026-05-13 15:10:47,AAPL,AAPL,🏢,Technology,Consumer Electronics,https://www.google.com/s2/favicons?domain=apple.com&sz=128,Stock,Empresas Importantes,random_forest,2015-01-01,5,55,0.001,Watch,46.13935969868173,52.81385281385281,40.802675585284284,46.0377358490566,49.95475113122172,6.968546156238261,61.44925765678296,46.08192182970205,49.56725552084528,13.223442172532796,6.082857557273225,8.800660681530811,0.6911819211526691,-8.293795763540956,10.566037735849058,69.81362630598102,28.630936737697454,28.19287975578978,1.015537858697025,-33.360519953145086,55.471698113207545,46.13935969868173,296.5150146484375,50.86241542597214,0.43907044779724574,297.8169244510405,1.3019098026030065,0.0,0,0,2857
2026-05-13 15:14:07,NRG,NRG,🏢,Utilities,Utilities - Independent Power Producers,https://www.google.com/s2/favicons?domain=nrg.com&sz=128,Stock,Resto,random_forest,2015-01-01,5,55,0.001,Watch,50.470809792843696,56.72727272727273,52.0,54.2608695652174,50.678733031674206,3.772247058944133,55.96273318910342,56.62382713381475,54.19432942535878,15.229691736588592,6.97249611818731,18.319900501367634,0.38059683335435107,-26.93677440366996,8.11320754716981,129.02814660911108,48.29174193789776,48.91306821854236,0.9872973357985124,-26.224303850948584,53.20754716981132,50.470809792843696,130.0800018310547,51.314796925373265,0.4300885399135388,130.63946101164936,0.559459180594672,-29.099405444283356,0,0,2857
2026-05-13 15:14:19,QQQ,QQQ,📈,ETF,Exchange Traded Fund,,ETF,Empresas Importantes,random_forest,2015-01-01,5,55,0.001,Watch,56.873822975517896,62.290502793296085,70.34700315457413,66.07407407407408,52.12669683257919,5.412396488493227,63.635324985414,52.05475121274652,54.57699936093474,21.194711911558038,9.570620900703286,13.311016366336116,0.719000010014834,-9.507081415856023,17.735849056603772,58.15525108707074,24.353675154973466,21.033948470966862,1.1578270807589368,-22.76831049284267,58.30188679245283,56.873822975517896,710.6201782226562,52.0362649551114,0.3877737126603623,713.3757764706639,2.7555982480076864,-0.3742937496571952,0,0,2857
2026-05-13 15:15:19,^NDX,Nasdaq 100,📈,Índice,Market Index,,Index,Resto,random_forest,2015-01-01,5,55,0.001,Watch Entry,55.932203389830505,61.891117478510026,68.13880126182966,64.86486486486487,52.941176470588246,5.043777558734831,63.30417955848997,55.724629318292074,56.90801809362662,14.214043292648748,6.523147833097376,13.301826523188161,0.4903948958983956,-11.339419937427063,19.056603773584907,56.47576287514611,23.7240369941208,21.154174788742473,1.1214825078757464,-22.93150718955157,58.490566037735846,55.932203389830505,29217.22265625,52.87464674289907,0.36141899086958235,29322.81924753434,105.5965912843385,-0.3527802561360538,0,0,2857
2026-05-13 15:15:14,^IXIC,Nasdaq Composite,💻,Índice,Market Index,,Index,Resto,random_forest,2015-01-01,5,55,0.001,Watch Entry,58.568738229755176,65.15151515151516,67.1875,66.15384615384615,54.4343891402715,2.557662038201372,62.873237814677495,61.919112945784505,61.17456152950476,33.083665898097216,14.555991406741487,10.774540921226203,1.3509616338331132,-2.7488548054019346,9.433962264150944,57.70383994276176,24.18478769526038,21.525089808656357,1.123562684766798,-24.318464692528842,58.30188679245283,58.568738229755176,26260.087890625,53.06389301516913,0.35436729098372094,26353.145052692955,93.05716206795478,-0.05344789072248002,0,0,2857
2026-05-13 15:10:52,AVGO,AVGO,🏢,Technology,Semiconductors,https://www.google.com/s2/favicons?domain=broadcom.com&sz=128,Stock,Empresas Importantes,random_forest,2015-01-01,5,55,0.001,Watch,53.483992467043315,55.769230769230774,61.48409893992933,58.4873949579832,51.90045248868779,2.125974653544528,57.96019978972304,55.94954138188846,55.590583745254094,124.33261105867936,46.83832121411336,28.550595205062905,1.6405374696289157,-24.97179994234552,15.283018867924527,221.20216566031937,74.16417111499601,52.92360128984346,1.4013439997936954,-41.149676738581356,53.39622641509434,53.483992467043315,414.30999755859375,53.17773985995997,0.19917384599586313,415.1351947150766,0.8251971564828295,-3.6488377770712233,0,0,2857
